"dataId","query","queryOriginal"
2177,"Hight Point Market - International Home Furnishings Market (October)()","Hight Point Market - International Home Furnishings Market (October)美國高點家具展(秋季)"
2178,"MEDICAL WORLD AMERICAS","MEDICAL WORLD AMERICAS"
2179,"(NATA) National Athletic Trainers' Association Clinical Symposia & A T Expo","(NATA) National Athletic Trainers' Association Clinical Symposia & A T Expo"
2180,"Citrix Synergy (San Francisco)","Citrix Synergy (San Francisco)"
2181,"AARC Congress -American Association for Respiratory Care","AARC Congress -American Association for Respiratory Care"
2182,"AVN Adult Entertainment Expo (B2B Show)","AVN Adult Entertainment Expo (B2B Show)"
2183,"CARTES America","CARTES America"
2184,"ETA Annual Meeting & Expo (Electronic Transactions Association)","ETA Annual Meeting & Expo (Electronic Transactions Association)"
2185,"InfoComm - INFORMATION COMMUNICATIONS MARKETPLACE ","InfoComm - INFORMATION COMMUNICATIONS MARKETPLACE "
2186,"World Food Guangzhou","World Food Guangzhou世界食品廣州展"
2187,"MANUFACTURING EXPO","MANUFACTURING EXPO"
2188,"HANOITEX - Vietnam Hanoi Textile & Garment Industry Expo","HANOITEX - Vietnam Hanoi Textile & Garment Industry Expo越南河內紡織及製衣工業展覽會"
2189,"IPLAS-International Plastics Exhibition","IPLAS-International Plastics Exhibition厄瓜多爾國際塑橡膠展"
2190,"Plastprintpack  Nigeria","Plastprintpack  Nigeria"
2191,"Central Asia Plast - International Plastics Exhibition","Central Asia Plast - International Plastics Exhibition"
2192,"Plastic Expo - International Plastic Exhibition","Plastic Expo - International Plastic Exhibition"
2193,"Plastprintpack West Africa - International Trade Show on Plastics, Composites, Chemistry and Printing & Packaging Solutions and Material","Plastprintpack West Africa - International Trade Show on Plastics, Composites, Chemistry and Printing & Packaging Solutions and Material"
2194,"Plastex Uzbekistan - Plastics and Rubber","Plastex Uzbekistan - Plastics and Rubber"
2195,"China International Occupational Safety & Health Goods Expo","China International Occupational Safety & Health Goods Expo中國國際勞動保護用品交易會展"
2196,"GWTS - The Truck Show","GWTS - The Truck Show"
2197,"Australian Auto Aftermarket Expo","Australian Auto Aftermarket Expo澳洲汽車零配件展"
2198,"FSHOW - China International Fertilizer Show","FSHOW - China International Fertilizer Show中國國際新型肥料展覽會"
2199,"AGRITECHNICA ASIA","AGRITECHNICA ASIA"
2200,"Kistock-Korea International Livestock Expo","Kistock-Korea International Livestock Expo"
2201,"Drink Japan - Int'l Beverage & Liquid Food Development/ Manufacturing Expo","Drink Japan - Int'l Beverage & Liquid Food Development/ Manufacturing Expo日本國際飲料、液態食品開發製造展"
2202,"Dubai Drink Technology Expo","Dubai Drink Technology Expo"
2203,"Drinktec","Drinktec"
2204,"Mokkiten Japan-Japan woodworking Machinery Fair with Wood Ecologrical Technology Fair","Mokkiten Japan-Japan woodworking Machinery Fair with Wood Ecologrical Technology Fair"
2205,"CFT Asia - Clothing Fabrics & Textile Fair","CFT Asia - Clothing Fabrics & Textile Fair"
2206,"SMT/HYBRID/PACKAGING - System Integration in Micro Electronics - International Exhibition and Conference","SMT/HYBRID/PACKAGING - System Integration in Micro Electronics - International Exhibition and Conference"
2207,"CIFF - Home Furniture - China International Furniture Fair - Home Furniture(March)－(3)","CIFF - Home Furniture - China International Furniture Fair - Home Furniture(March)中國廣州國際家具博覽會－民用家具展(3月)"
2208,"Prolight + Sound Shanghai - International Exhibition of Technologies and Services for Events, Installation and Production","Prolight + Sound Shanghai - International Exhibition of Technologies and Services for Events, Installation and Production上海國際專業燈光音響展覽會"
2209,"INPRINT USA - Industrial Print Show","INPRINT USA - Industrial Print Show"
2210,"FESPA Asia Thailand","FESPA Asia Thailand"
2211,"ASGA Vietnam - International Screen Printing & Digital Printing Technology Exhibition ","ASGA Vietnam - International Screen Printing & Digital Printing Technology Exhibition "
2212,"IFPEX-International Fluid Power Exhibition","IFPEX-International Fluid Power Exhibition日本國際流體傳動與控制展覽會"
2213,"ATS - American Thoracic Society","ATS - American Thoracic Society"
2214,"ERS (Milano) -European Respiratory Society Annual Congress","ERS (Milano) -European Respiratory Society Annual Congress"
2215,"Bakery China - International Trade Fair for the Baking and Confectionery Industry","Bakery China - International Trade Fair for the Baking and Confectionery Industry中國國際焙烤展覽會"
2216,"Manufacturing Surabaya - International Manufacturing Machinery, Factory Equipment and Supplies Exhibition","Manufacturing Surabaya - International Manufacturing Machinery, Factory Equipment and Supplies Exhibition泗水國際工具機暨金屬加工設備展"
2217,"London Show Stationery","London Show Stationery"
2218,"FABEX - Food Exhibition","FABEX - Food Exhibition"
2219,"SIMA - International Agri Business Show","SIMA - International Agri Business Show"
2220,"ISPA EXPO (The Fair for Mattress Industry)","ISPA EXPO (The Fair for Mattress Industry)"
2221,"EASTPACK - The Eastern Packaging Exposition","EASTPACK - The Eastern Packaging Exposition"
2222,"INDIAN GAMING - National Indian Gaming Assn Trade Show & Convention","INDIAN GAMING - National Indian Gaming Assn Trade Show & Convention"
2223,"SMTA International Electronics Exhibition","SMTA International Electronics Exhibition"
2224,"GEA - Geothermal Energy Expo","GEA - Geothermal Energy Expo"
2225,"SACNIME Sacramento Northern California","SACNIME Sacramento Northern California"
2226,"PASIC - Percussive Arts Society International Convention","PASIC - Percussive Arts Society International Convention"
2227,"CE Pharm","CE Pharm"
2228,"Pacific Symposium","Pacific Symposium"
2229,"AGU Fall Meeting","AGU Fall Meeting"
2230,"Photonics West","Photonics West"
2231,"Smart Fabrics & Wearable Technology","Smart Fabrics & Wearable Technology"
2232,"Winter Fancy Food Show","Winter Fancy Food Show"
2233,"Annual SEMI-THERM Symposium and Exhibition","Annual SEMI-THERM Symposium and Exhibition"
2234,"NAESCO Annual Conference & Vendor Showcase","NAESCO Annual Conference & Vendor Showcase"
2235,"PACIFIC MARINE EXPO - Regional Commercial Fishing Trade Show","PACIFIC MARINE EXPO - Regional Commercial Fishing Trade Show"
2236,"Annual EOS/ESD Symposium & Exhibits","Annual EOS/ESD Symposium & Exhibits"
2237,"Anime USA","Anime USA"
2238,"SPIE Defense + Commercial Sensing","SPIE Defense + Commercial Sensing"
2239,"ESS - The Emergency Services Show","ESS - The Emergency Services Show"
2240,"EURO BUS Expo","EURO BUS Expo"
2241,"kbb Birmingham","kbb Birmingham"
2242,"Naidex Nec Birmingham","Naidex Nec Birmingham"
2243,"OPTRAFAIR - Ophthalmic Trade Fair","OPTRAFAIR - Ophthalmic Trade Fair"
2244,"SFB - Spring Fair Birmingham","SFB - Spring Fair Birmingham"
2245,"SUBCON - Engineering Subcontracting and Surface Treatment and Finishing Exhibition","SUBCON - Engineering Subcontracting and Surface Treatment and Finishing Exhibition英國工業零組件大展"
2246,"UK Construction Week","UK Construction Week"
2247,"Broadband World Forum (UK)","Broadband World Forum (UK)"
2248,"BVE Broadcast Video Expo","BVE Broadcast Video Expo"
2249,"Cloud Expo Europe","Cloud Expo Europe"
2250,"ERS International Congress ( London )","ERS International Congress ( London )"
2251,"IP EXPO UK","IP EXPO UK"
2252,"OM YOGA SHOW","OM YOGA SHOW"
2253,"Strategies in Light Europe (UK)","Strategies in Light Europe (UK)"
2254,"Wearable Technology Show","Wearable Technology Show"
2255,"CSF Fashion Accessories - China Sourcing Fair: Fashion Accessories ","CSF Fashion Accessories - China Sourcing Fair: Fashion Accessories 秋季香港流行服飾配件採購交易會"
2256,"CSF Gifts & Premiums - China Sourcing Fair: Gifts & Premiums(Fall)()","CSF Gifts & Premiums - China Sourcing Fair: Gifts & Premiums(Fall)環球資源禮品及贈品採購交易會(秋季)"
2257,"Diving Resort Travel Expo","Diving Resort Travel Expo"
2258,"HKIWSF - Hong Kong International Wine & Spirits Fair","HKIWSF - Hong Kong International Wine & Spirits Fair"
2259,"Yapi Fuari - Turkey Build Istanbul","Yapi Fuari - Turkey Build Istanbul"
2260,"VETECO-International Trade Show Window, Facade & Sun Protection Systems","VETECO-International Trade Show Window, Facade & Sun Protection Systems"
2261,"Myanmar Int'l Electrical, Electronics & Electric Power Equipment Fair","Myanmar Int'l Electrical, Electronics & Electric Power Equipment Fair緬甸國際電機電子暨電力設備展"
2262,"Texcare International","Texcare International"
2263,"ELECTRICX - The Middle East & Africa Power & Energy Exhibition","ELECTRICX - The Middle East & Africa Power & Energy Exhibition"
2264,"Valve World Americas Expo & Conference","Valve World Americas Expo & Conference"
2265,"Ispo China - International Trade Show for Brands in Sports, Fashion and Lifestyle in Asia","Ispo China - International Trade Show for Brands in Sports, Fashion and Lifestyle in Asia亞洲國際品牌體育用品及運動時尚博覽會"
2266,"KIHE - Kazakhstan International Healthcare Exhibition & Congress","KIHE - Kazakhstan International Healthcare Exhibition & Congress"
2267,"ASIA FRUIT LOGISTICA - International Trade Fair for Fruit and Vegetable Marketing","ASIA FRUIT LOGISTICA - International Trade Fair for Fruit and Vegetable Marketing香港亞洲國際蔬果運銷展"
2268,"NPC/HNC - Healthplex & Nutraceutical China (Shanghai)","NPC/HNC - Healthplex & Nutraceutical China (Shanghai)中國國際健康與營養品展"
2269,"Landscape Ontario Congress","Landscape Ontario Congress"
2270,"Avantex Paris","Avantex Paris"
2271,"Apparel Textile Sourcing Canada","Apparel Textile Sourcing Canada"
2272,"MOZAIK Housewares & Gift Show","MOZAIK Housewares & Gift Show"
2273,"MEBEL - Exhibition for Furniture Fittings and Upholstery","MEBEL - Exhibition for Furniture Fittings and Upholstery俄羅斯國際家具展"
2274,"International Exhibition VIETBUILD HO CHI MINH - Phase I","International Exhibition VIETBUILD HO CHI MINH - Phase I"
2275,"SSW- Stainless Steel World","SSW- Stainless Steel World"
2276,"ENVASE - International Exhibition for the Packaging Industry","ENVASE - International Exhibition for the Packaging Industry"
2277,"PROPAK CAPE - THE PACKAGING, FOOD PROCESSING, PLASTICS, PRINTING, LABELLING AND WINE MANUFACTURING EQUIPMENT EXPO","PROPAK CAPE - THE PACKAGING, FOOD PROCESSING, PLASTICS, PRINTING, LABELLING AND WINE MANUFACTURING EQUIPMENT EXPO"
2278,"CTEX(PCB/SMT Show)","CTEX(PCB/SMT Show)華東電路板暨表面貼裝展覽會"
2279,"NBAA - National Business Aviation Association Annual Meeting and Convention","NBAA - National Business Aviation Association Annual Meeting and Convention"
2280,"FASTENER TECH?","FASTENER TECH?"
2281,"GIFTEX","GIFTEX"
2282,"TILOG - LogistiX ","TILOG - LogistiX "
2283,"Sweets & Snacks Expo","Sweets & Snacks Expo芝加哥國際食品餐飲展"
2284,"SCAA- THE  SPECIALTY COFFEE EVENT","SCAA- THE  SPECIALTY COFFEE EVENT"
2285,"IAA - International Motor Show Passenger Cars","IAA - International Motor Show Passenger Cars"
2286,"ISH China & CIHE - China International Trade Fair for Sanitation, Heating and Air-Conditioning  ","ISH China & CIHE - China International Trade Fair for Sanitation, Heating and Air-Conditioning  中國國際供熱空調展覽會"
2287,"Shanghai International High-End Hi-Fi Show HI-FI","Shanghai International High-End Hi-Fi Show 上海國際高級HI-FI演示會"
2288,"ISSE - International Sound & Sight Exhibition","ISSE - International Sound & Sight Exhibition國際視聽器材展"
2289,"KazBuild - Kazakhstan International Exhibition Construction and Interiors, Fenestration, Ceramics & Stone","KazBuild - Kazakhstan International Exhibition Construction and Interiors, Fenestration, Ceramics & Stone"
2290,"Gastech Conference & Exhibition (Japan)","Gastech Conference & Exhibition (Japan)"
2291,"AOG-ARGENTINA OIL & GAS EXPO - International Oil, Gas and Related Products Exhibition","AOG-ARGENTINA OIL & GAS EXPO - International Oil, Gas and Related Products Exhibition"
2292,"EXPONOR CHILE - International Exhibition for the Latin American Mining Industry","EXPONOR CHILE - International Exhibition for the Latin American Mining Industry"
2293,"AOG - AustralAsian Oil & Gas Exhibition","AOG - AustralAsian Oil & Gas Exhibition"
2294,"PALM EXPO - Pro Audio - Lighting - Music","PALM EXPO - Pro Audio - Lighting - Music"
2295,"ADEX - ASIA DIVE EXPO","ADEX - ASIA DIVE EXPO"
2296,"TEXPO EURASIA (ITM) -Textile, Woven, Yarn, Finishing, Knitting, Hosiery Machines, Side Industries and Chemicals Fair","TEXPO EURASIA (ITM) -Textile, Woven, Yarn, Finishing, Knitting, Hosiery Machines, Side Industries and Chemicals Fair"
2297,"Techtextil North America (Atlanta)","Techtextil North America (Atlanta)"
2298,"PERSONAL CARE INDIA EXPO - Ingredients & Packaging","PERSONAL CARE INDIA EXPO - Ingredients & Packaging"
2299,"ASIA WATER- WATER & WASTEWATER INDUSTRY EVENT (Asiawater)","ASIA WATER- WATER & WASTEWATER INDUSTRY EVENT (Asiawater)"
2300,"MEDTEC Europe ","MEDTEC Europe "
2301,"Motek India and Control India","Motek India and Control India"
2302,"Poultry India","Poultry India"
2303,"CFOSE - International Cycle, Fitness & Outdoor Sports Expohttp://cfoseindia.com/","CFOSE - International Cycle, Fitness & Outdoor Sports Expohttp://cfoseindia.com/"
2304,"ACETECH Mumbai","ACETECH Mumbai"
2305,"CHEMTECH & Pharma WorldExpo - International Exhibition & Conference on Chemicals, Petrochemicals & Process Engineering","CHEMTECH & Pharma WorldExpo - International Exhibition & Conference on Chemicals, Petrochemicals & Process Engineering"
2306,"SCHWEISSEN & SCHNEIDEN (Mumbai)","SCHWEISSEN & SCHNEIDEN (Mumbai)"
2307,"AAHAR - International Exhibition for Food and Food Processing","AAHAR - International Exhibition for Food and Food Processing"
2308,"ACETECH New Delhi ","ACETECH New Delhi "
2309,"Beauty & Spa Expo","Beauty & Spa Expo"
2310,"EXPODENT INTERNATIONAL INDIA","EXPODENT INTERNATIONAL INDIA印度新德里國際牙科展覽會"
